date,in-o2,1-valve,in-nox,out-nox
2025/7/13 17:12,7.37384845,41.4613175,311.998535,42.6600385
2025/7/13 17:13,7.19743135,42.936445,330.528635,39.9083025
2025/7/13 17:13,7.010464,43.7805005,347.016535,37.0026495
2025/7/13 17:13,6.85858345,43.10722,357.43784,35.7638075
2025/7/13 17:13,6.787673,43.588135,364.976055,34.7239325
2025/7/13 17:14,6.74571575,43.8786445,370.6522,34.671368
2025/7/13 17:14,6.6988516,42.976687,374.67657,34.851566
2025/7/13 17:14,6.688546,43.588135,378.2204,35.028013
2025/7/13 17:14,6.688055,44.024883,382.755295,35.470992
2025/7/13 17:15,6.70743895,44.383114,383.9266,35.8013485
2025/7/13 17:15,6.75356775,43.78148,388.55164,36.064135
2025/7/13 17:15,6.7739325,46.336214,393.146595,36.1842615
2025/7/13 17:15,6.7837477,47.0016405,396.66043,36.6422635
2025/7/13 17:16,6.753813,47.7308655,401.255385,36.950095
2025/7/13 17:16,6.693208,47.8152675,404.76923,37.194109
2025/7/13 17:16,6.6507597,48.304033,406.99158,37.325506
2025/7/13 17:16,6.6225432,48.41494,411.7968,37.569517
2025/7/13 17:17,6.5854931,48.7152635,412.90805,37.9111385
2025/7/13 17:17,6.5643916,50.579052,411.85687,38.151398
2025/7/13 17:17,6.5938354,50.474035,412.93808,38.451725
2025/7/13 17:17,6.6652362,50.958876,416.5119,42.952858
2025/7/13 17:18,6.7157815,51.0835215,418.2538,44.0527995
2025/7/13 17:18,6.71161025,53.0248415,418.88446,44.574615
2025/7/13 17:18,6.6934535,53.34087,417.68317,44.86743
2025/7/13 17:18,6.679222,53.0729335,416.42184,44.7022535
2025/7/13 17:19,6.6784862,53.047417,414.67995,44.7435515
2025/7/13 17:19,6.6787314,52.8000885,412.93808,44.8374
2025/7/13 17:19,6.6787314,53.15145,416.54193,44.82989
2025/7/13 17:19,6.688055,53.15145,417.62314,44.747303
2025/7/13 17:20,6.7084205,53.234874,417.68317,44.7398
2025/7/13 17:20,6.7636275,53.15341,418.88446,44.7398
2025/7/13 17:20,6.8014135,53.538145,422.1881,44.66472
2025/7/13 17:20,6.7915993,53.4949615,423.479475,44.5032865
2025/7/13 17:21,6.78399285,53.5430515,414.64993,44.075327
2025/7/13 17:21,7.3740938,45.994667,347.46703,43.853832
2025/7/13 17:21,7.526465,39.621086,326.474235,43.68866
2025/7/13 17:21,7.2548467,39.12643,323.08054,43.587298
2025/7/13 17:22,7.1773117,38.93014,333.35175,43.163085
2025/7/13 17:22,7.07155945,41.4721125,358.57908,35.9702855
2025/7/13 17:22,6.90986465,40.5456175,379.36165,35.564842
2025/7/13 17:22,6.7879186,42.341684,389.75293,35.493513
2025/7/13 17:23,6.70743895,43.163163,395.45909,35.6962395
2025/7/13 17:23,6.678241,45.643305,398.9428,37.141552
2025/7/13 17:23,6.670389,48.048857,403.56789,38.4066755
2025/7/13 17:23,6.6787314,48.4119925,408.19287,38.966032
2025/7/13 17:24,6.688055,49.0342385,413.05815,42.678806
2025/7/13 17:24,6.6608197,49.801739,417.62314,43.497199
2025/7/13 17:24,6.6222977,49.880255,417.68317,44.0828325
2025/7/13 17:24,6.5940807,51.827465,417.62314,44.66096
2025/7/13 17:25,6.56929865,51.74404,417.68317,45.453064
2025/7/13 17:25,6.5643916,52.340767,417.68317,45.625755
2025/7/13 17:25,6.5570307,52.056145,417.68317,45.6332665
2025/7/13 17:25,6.55531315,52.3368415,418.88446,45.685824
2025/7/13 17:26,6.5366655,52.269119,422.27817,45.993652
2025/7/13 17:26,6.5089397,55.0230885,422.1881,46.0950145
2025/7/13 17:26,6.5182633,54.657005,418.82443,46.301485
2025/7/13 17:26,6.55654,54.657005,418.88446,46.3953425
2025/7/13 17:27,6.573715,54.657005,422.1881,46.729453
2025/7/13 17:27,6.5845118,55.428431,422.24814,46.8345665
2025/7/13 17:27,6.602669,54.9583115,422.3082,46.887125
2025/7/13 17:27,6.6132192,54.98285,422.3082,46.965957
2025/7/13 17:28,6.623279,55.5520935,423.44943,47.0860905
2025/7/13 17:28,6.6127285,55.0731435,423.50952,47.1311415
2025/7/13 17:28,6.5938354,55.245878,422.1881,47.172436
2025/7/13 17:28,6.5845118,55.2704145,422.21812,47.172436
2025/7/13 17:29,6.6181265,55.2704145,418.7944,47.2324985
2025/7/13 17:29,6.716027,54.869982,418.88446,47.270046
2025/7/13 17:29,6.800923,56.5070495,423.50952,47.382665
2025/7/13 17:29,6.821533,56.16452,428.0144,47.39017
2025/7/13 17:30,6.7785945,55.741515,430.23682,47.476516
2025/7/13 17:30,6.6782405,56.786766,428.13455,47.5140555
2025/7/13 17:30,6.623279,56.535515,425.67188,47.585377
2025/7/13 17:30,6.594326,55.846531,425.67188,47.660458
2025/7/13 17:31,6.5840206,55.4362835,423.44943,47.6904985
2025/7/13 17:31,6.5845118,54.7718375,423.419415,47.84817
2025/7/13 17:31,6.573715,54.960276,422.3082,47.934511
2025/7/13 17:31,6.56512785,54.6943015,418.22377,48.02085
2025/7/13 17:32,7.19694085,53.427241,336.32494,48.0583955
2025/7/13 17:32,7.6886506,42.2396125,306.232285,48.140987
2025/7/13 17:32,7.52646495,41.546703,307.8841,48.1372355
2025/7/13 17:32,7.44991135,41.57124,310.28668,47.998333
2025/7/13 17:33,7.36378825,41.941249,333.26162,40.002159
2025/7/13 17:33,7.17804765,41.155101,356.20652,38.233984
2025/7/13 17:33,6.995742,41.672331,370.05157,36.8412245
2025/7/13 17:33,6.87281465,43.1523675,378.16037,36.6948225
2025/7/13 17:34,6.8114735,43.64702,383.9266,37.1077635
2025/7/13 17:34,6.764118,44.4635925,391.46474,37.9599435
2025/7/13 17:34,6.74080875,46.4225825,396.7205,38.5530815
2025/7/13 17:34,6.735656,47.366743,400.1442,39.0185885
2025/7/13 17:35,6.736147,48.070448,405.94049,39.311405
2025/7/13 17:35,6.736147,48.271646,411.7368,40.0622215
2025/7/13 17:35,6.736392,48.6711,412.9981,40.4714125
2025/7/13 17:35,6.754304,48.9037035,416.5119,40.8918745
2025/7/13 17:36,6.7915993,49.62213,417.68317,41.1884415
2025/7/13 17:36,6.83355625,50.451462,422.24814,41.912979
2025/7/13 17:36,6.88704565,50.341539,424.56066,42.355955
2025/7/13 17:36,6.914772,50.87349,428.07446,42.7989385
2025/7/13 17:37,6.905448,56.4746635,431.318,48.9706385
2025/7/13 17:37,6.849505,56.9153365,434.68164,49.03445
2025/7/13 17:37,6.80116825,57.80552,434.7417,50.003005
2025/7/13 17:37,6.7837477,58.3070425,431.4982,50.31084
2025/7/13 17:38,6.80165875,57.9910145,430.17676,50.3671475
2025/7/13 17:38,6.848523,58.24521,430.23682,51.253115
2025/7/13 17:38,6.867662,59.513252,430.2969,51.6660615
2025/7/13 17:38,6.8679073,59.5142345,428.0144,51.90632
2025/7/13 17:39,6.89735105,59.4092195,428.104505,52.1315625
2025/7/13 17:39,6.9255676,59.5142345,428.07446,52.323017
2025/7/13 17:39,6.9049573,60.522194,431.43814,52.330536
2025/7/13 17:39,6.834047,59.7860985,431.43814,52.345547
2025/7/13 17:40,6.787673,59.909764,431.43814,52.33804
2025/7/13 17:40,6.754304,59.803764,431.43814,52.33804
2025/7/13 17:40,6.6934532,60.63702,431.43814,52.323017
2025/7/13 17:40,6.6608197,59.790026,429.12561,52.247936
2025/7/13 17:41,6.76485425,59.516197,409.424225,52.1015275
2025/7/13 17:41,7.2256484,52.359415,338.8477,51.789942
2025/7/13 17:41,6.98592735,48.6760065,335.63422,51.45959
2025/7/13 17:41,6.90127685,48.1970555,324.76245,51.193045
2025/7/13 17:42,7.0614995,46.089868,332.72101,42.9453485
2025/7/13 17:42,7.09536,42.0649135,352.87286,41.1846885
2025/7/13 17:42,7.0440787,44.3811515,370.622185,39.405256
2025/7/13 17:42,6.95820135,45.9838715,383.265825,38.5305565
2025/7/13 17:43,6.84876865,46.6659815,389.782945,38.5943815
2025/7/13 17:43,6.7920895,47.5404605,393.71721,39.0523765
2025/7/13 17:43,6.77417805,47.818214,398.88278,39.972125
2025/7/13 17:43,6.7263323,48.39433,402.45671,40.6290865
2025/7/13 17:44,6.6748057,49.152014,406.99158,41.192194
2025/7/13 17:44,6.65100535,50.0785085,408.253,41.55634
2025/7/13 17:44,6.6507597,50.46422,411.7968,42.3184205
2025/7/13 17:44,6.6507597,50.5015185,414.67995,42.836481
2025/7/13 17:45,6.6507597,50.66738,416.42184,43.3094915
2025/7/13 17:45,6.67456005,50.786139,417.56308,43.6098215
2025/7/13 17:45,6.6787314,51.9079435,418.88446,44.240505
2025/7/13 17:45,6.67480575,53.34578,423.44943,44.709765
2025/7/13 17:46,6.6605744,53.7501385,424.62073,45.070156
2025/7/13 17:46,6.6608197,54.0808885,428.07446,45.26912
2025/7/13 17:46,6.6981152,54.340976,428.07446,45.8209685
2025/7/13 17:46,6.779331,56.7828405,430.23682,46.15133
2025/7/13 17:47,6.821288,57.3187165,434.7417,49.3160085
2025/7/13 17:47,6.82177865,60.902995,434.8018,53.396687
2025/7/13 17:47,6.79650625,60.7960185,434.8018,53.1676875
2025/7/13 17:47,6.76387275,60.8617735,431.37805,53.3591465
2025/7/13 17:48,6.708175,61.000162,431.43814,54.1512565
2025/7/13 17:48,6.6608197,61.011936,430.23682,54.5642
2025/7/13 17:48,6.607821,60.99918,430.17676,54.710613
2025/7/13 17:48,6.5560493,60.99918,430.26686,54.6092515
2025/7/13 17:49,6.4991245,60.864722,428.0144,54.492878
2025/7/13 17:49,6.4993701,60.69002,423.44943,54.372746
2025/7/13 17:49,6.55236865,60.611505,422.27817,54.1812875
2025/7/13 17:49,6.6034045,59.7115075,423.479475,54.0236185
2025/7/13 17:50,6.682903,59.79984,423.419415,53.8584385
2025/7/13 17:50,6.7643635,60.866684,423.479475,53.772093
2025/7/13 17:50,6.79626075,60.667448,428.104505,53.5543565
2025/7/13 17:50,6.7835021,60.271919,430.23682,53.2953285
2025/7/13 17:51,6.736147,60.9589385,428.13455,53.1113775
2025/7/13 17:51,6.6983604,60.7086675,428.07446,53.017525
2025/7/13 17:51,6.6507597,60.403437,428.13455,52.762249
2025/7/13 17:51,6.6227884,60.40442,424.5907,52.54827
2025/7/13 17:52,7.11940575,58.3453215,340.2592,52.345547
2025/7/13 17:52,7.66018825,47.828026,309.20547,52.247936
2025/7/13 17:52,7.4783735,46.088885,309.20547,52.0639935
2025/7/13 17:52,7.3215859,42.1758155,317.344345,42.720106
2025/7/13 17:53,7.1682328,40.3630655,336.9556,41.12838
2025/7/13 17:53,6.98249245,42.7303415,352.78279,39.00357
2025/7/13 17:53,6.821288,43.712778,365.5166,37.494431
2025/7/13 17:53,6.6934532,44.055307,375.8178,36.589705
2025/7/13 17:54,6.6134644,44.9651185,382.755295,37.254177
2025/7/13 17:54,6.5842662,45.988777,387.500465,37.584534
2025/7/13 17:54,6.5842662,46.31266,389.7229,38.020005
2025/7/13 17:54,6.5938354,48.2981455,396.7205,38.575603
2025/7/13 17:55,6.5845118,48.6966175,400.08408,39.00733
2025/7/13 17:55,6.5742064,50.2698915,402.4267,39.311413
2025/7/13 17:55,6.5742064,49.124532,404.70908,39.6755485
2025/7/13 17:55,6.5742064,49.440561,407.0517,40.212383
2025/7/13 17:56,6.5742064,50.4239815,407.08173,40.5014485
2025/7/13 17:56,6.5938354,50.3336865,408.253,40.677883
2025/7/13 17:56,6.60365,50.88821,412.93808,41.00074
2025/7/13 17:56,6.6409454,50.400427,413.1182,41.485012
2025/7/13 17:57,6.70792975,50.892135,417.62314,41.815374
2025/7/13 17:57,6.735656,51.456475,423.50952,42.115696
2025/7/13 17:57,6.688055,56.4589585,423.44943,47.044792
2025/7/13 17:57,6.6330936,56.767136,418.97462,47.24001
2025/7/13 17:58,6.6230337,56.529625,417.62314,47.765579
2025/7/13 17:58,6.603159,56.312721,417.68317,48.490115
2025/7/13 17:58,6.5940807,56.7367135,416.451855,48.78669
2025/7/13 17:58,6.6225432,56.5021435,416.5119,49.004425
2025/7/13 17:59,6.6411907,57.3776,418.91453,48.99691
2025/7/13 17:59,6.6370194,56.670954,418.88446,48.90682
2025/7/13 17:59,6.5940807,56.515884,418.82443,48.888047
2025/7/13 17:59,6.5641463,55.6669255,416.572005,48.831738
2025/7/13 18:00,6.5467253,55.875977,416.42184,48.809208
2025/7/13 18:00,6.5089397,55.877937,412.397475,48.7416385
2025/7/13 18:00,6.48906495,55.4166525,408.162835,48.666553
2025/7/13 18:00,6.479986,54.8670385,404.82928,48.4187865
2025/7/13 18:01,6.574697,54.064205,391.404695,44.2480135
2025/7/13 18:01,7.18270965,44.6991425,327.67555,42.705087
2025/7/13 18:01,7.0340185,39.01258,312.088655,42.63752
2025/7/13 18:01,6.85416675,38.443335,307.974175,41.571358
2025/7/13 18:02,6.9680157,37.84759,309.14545,39.592965
2025/7/13 18:02,7.039417,39.0057125,332.75104,37.791006
2025/7/13 18:02,6.97709435,41.7763635,357.3778,37.2917175
2025/7/13 18:02,6.82913975,41.430891,374.61646,34.235897
2025/7/13 18:03,6.74571575,42.3573855,378.2204,34.675122
2025/7/13 18:03,6.708175,43.256401,382.72522,36.255596
2025/7/13 18:03,6.678241,45.7326165,389.21233,37.742203
2025/7/13 18:03,6.633094,47.818214,394.347915,39.281376
2025/7/13 18:04,6.6227884,48.41494,398.91279,40.182355
2025/7/13 18:04,6.6227884,48.701523,400.1442,40.854332
2025/7/13 18:04,6.6225432,49.8792715,407.02164,41.3048225
2025/7/13 18:04,6.5938354,50.7616025,407.02164,42.228325
2025/7/13 18:05,6.5742064,49.02148,408.162835,42.712593
2025/7/13 18:05,6.5742064,49.583855,408.253,46.477933
2025/7/13 18:05,6.5835304,55.5020385,412.9981,46.710683
2025/7/13 18:05,6.5845118,55.8857885,416.48187,47.517809
2025/7/13 18:06,6.602914,55.380338,417.7132,48.4075235
2025/7/13 18:06,6.6608197,56.4982185,418.82443,49.218405
2025/7/13 18:06,6.678241,57.42962,423.479475,49.7026805
2025/7/13 18:06,6.6411907,57.944888,423.50952,50.17194
2025/7/13 18:07,6.594326,57.986107,423.50952,50.34087
2025/7/13 18:07,6.55678535,58.09407,422.33825,50.44974
2025/7/13 18:07,6.56929865,58.23736,422.24814,50.6149175
2025/7/13 18:07,6.6230337,58.2991925,423.479475,50.918999
2025/7/13 18:08,6.6404543,58.979341,428.19458,51.031624
2025/7/13 18:08,6.569299,60.67628,431.4982,51.159256
2025/7/13 18:08,6.4657553,62.8099685,431.37805,51.204304
2025/7/13 18:08,6.42159,62.989574,428.19458,51.2869
2025/7/13 18:09,6.4120205,62.702988,425.67188,51.437064
2025/7/13 18:09,6.412266,62.21226,423.44943,51.5534365
2025/7/13 18:09,6.44146425,62.210297,418.88446,51.6285165
2025/7/13 18:09,6.479496,61.709755,417.68317,51.624763
2025/7/13 18:10,6.4888196,61.608665,417.68317,51.647293
2025/7/13 18:10,6.498143,61.601795,416.54193,51.5909765
2025/7/13 18:10,6.51384665,61.503648,416.48187,51.55719
2025/7/13 18:10,6.536911,61.601795,416.48187,51.48962
2025/7/13 18:11,6.5467253,61.49776,416.54193,51.3507185
2025/7/13 18:11,6.54697085,61.49776,416.48187,51.204304
2025/7/13 18:11,6.527587,61.495796,413.05817,51.106705
2025/7/13 18:11,6.50943,60.8009265,409.964865,50.9490315
2025/7/13 18:12,7.1537567,56.03497,329.928015,50.727543
2025/7/13 18:12,7.6022822,46.8387205,298.69412,50.562359
2025/7/13 18:12,7.38390825,46.244937,303.37918,50.400936
2025/7/13 18:12,7.2742305,46.43043,309.20547,42.874025
2025/7/13 18:13,7.21043565,42.271999,328.726715,39.664292
2025/7/13 18:13,7.0715595,44.235895,351.61154,36.97262
2025/7/13 18:13,6.93391035,43.446804,367.37865,35.324577
2025/7/13 18:13,6.821288,42.7656725,379.211485,35.429695
2025/7/13 18:14,6.7503775,46.360748,388.04107,36.255597
2025/7/13 18:14,6.6983604,47.20873,394.37793,36.9313285
2025/7/13 18:14,6.679222,49.7202785,400.11414,37.40809
2025/7/13 18:14,6.6787314,48.701523,407.0517,37.734696
2025/7/13 18:15,6.678241,51.11787,411.85687,38.586868
2025/7/13 18:15,6.688546,51.68319,416.48187,39.093669
2025/7/13 18:15,6.7643635,51.7469845,417.74323,39.577946
2025/7/13 18:15,6.86349055,52.4006365,422.3082,39.90455
2025/7/13 18:16,6.89686035,52.656796,426.78309,40.6516065
2025/7/13 18:16,6.87256935,54.2418495,431.37805,46.1625875
2025/7/13 18:16,6.8068115,58.398319,431.4982,47.262527
2025/7/13 18:16,6.74498,58.5916655,430.26686,47.5215685
2025/7/13 18:17,7.2788922,57.251978,411.85687,48.077167
2025/7/13 18:17,6.84386165,57.682837,425.73193,49.0532245
2025/7/13 18:17,6.7643635,60.199293,431.37805,49.6839105
2025/7/13 18:17,6.787673,60.6595955,436.00305,49.785267
2025/7/13 18:18,6.8014135,60.7155395,440.68817,49.785267
2025/7/13 18:18,6.8014135,61.0040855,441.94952,49.758991
2025/7/13 18:18,6.8014135,61.213135,441.88947,49.743973
2025/7/13 18:18,6.7915993,61.287727,441.94952,49.785267
2025/7/13 18:19,6.80116825,61.290674,441.94952,49.8753635
2025/7/13 18:19,6.8014135,61.393726,440.7182,49.9016465
2025/7/13 18:19,6.811719,61.0924185,435.88293,49.882877
2025/7/13 18:19,6.821533,60.754797,431.4982,49.860348
2025/7/13 18:20,6.838709,60.40638,430.2969,49.811548
2025/7/13 18:20,6.8391995,60.40834,428.07446,49.76275
2025/7/13 18:20,6.8296305,59.971596,428.0144,49.582554
2025/7/13 18:20,6.8220243,60.46723,427.98439,49.4886965
2025/7/13 18:21,6.8966148,55.24588,412.487535,42.59246
2025/7/13 18:21,7.20651,45.9927025,340.739685,42.802692
2025/7/13 18:21,7.2548467,42.40744,337.67642,42.8139575
2025/7/13 18:21,7.2116623,42.703843,335.544055,41.8228795
2025/7/13 18:22,7.259263,42.94626,346.59607,40.535237
2025/7/13 18:22,7.2553372,44.882675,367.28851,38.9622785
2025/7/13 18:22,7.1486038,47.485501,382.72522,38.083825
2025/7/13 18:22,7.0286207,47.211674,393.2367,37.76473
2025/7/13 18:23,6.963354,48.13817,398.9428,37.53573
2025/7/13 18:23,6.8971057,48.418865,404.76923,37.562004
2025/7/13 18:23,6.8629999,49.0911635,411.7968,37.81353
2025/7/13 18:23,6.848523,51.4643275,411.85687,38.08758
2025/7/13 18:24,6.829385,51.46531,416.451855,38.455479
2025/7/13 18:24,6.811719,52.0610525,418.9446,38.984802
2025/7/13 18:24,6.77908565,52.958103,423.419415,39.3189105
2025/7/13 18:24,6.736147,53.035637,425.73193,39.7356185
2025/7/13 18:25,6.698606,53.164209,428.07446,39.938338
2025/7/13 18:25,6.6883005,54.290922,428.0144,46.038703
2025/7/13 18:25,6.7258412,58.013589,428.07446,46.950945
2025/7/13 18:25,6.8112283,58.1843625,428.104505,47.322598
2025/7/13 18:26,6.87256905,58.6319075,431.37805,47.7092685
2025/7/13 18:26,6.8539214,59.607473,434.8018,48.234833
2025/7/13 18:26,6.801904,59.2247065,434.71167,48.35122
2025/7/13 18:26,6.7835021,58.815439,431.43814,48.520149
2025/7/13 18:27,6.7837477,58.81053,434.68164,48.7341335
2025/7/13 18:27,6.754549,60.2581785,435.88293,49.0795005
2025/7/13 18:27,6.6654815,61.286747,434.8018,49.312255
2025/7/13 18:27,6.5891736,60.38773,431.37805,49.406105
2025/7/13 18:28,6.51311065,60.092316,430.86749,49.4886965
2025/7/13 18:28,6.4704173,60.092316,430.23682,49.541254
2025/7/13 18:28,6.4505424,60.0187035,425.73193,49.620094
2025/7/13 18:28,6.4883288,59.833207,423.3894,49.687668
2025/7/13 18:29,6.5641463,60.093294,423.50952,49.732716
2025/7/13 18:29,6.64560745,59.9117285,423.44943,49.74022
2025/7/13 18:29,6.7263322,59.853819,423.44943,49.687668
2025/7/13 18:29,6.7783494,59.3110755,425.67188,49.687668
2025/7/13 18:30,6.800923,59.6408435,425.67188,49.66514
2025/7/13 18:30,6.79208995,59.599623,425.67188,49.620094
2025/7/13 18:30,6.76387275,59.826339,425.6118,49.56753
2025/7/13 18:30,6.716027,59.077488,423.50952,49.49245
2025/7/13 18:31,6.688055,60.11096,423.479475,49.424873
2025/7/13 18:31,6.678241,59.639862,423.479475,49.33478
2025/7/13 18:31,6.6784862,59.215871,422.24814,49.1733515
2025/7/13 18:31,6.70277725,59.02449,417.02249,49.07199
2025/7/13 18:32,7.4162963,52.945343,338.427185,48.974392
2025/7/13 18:32,7.9043257,44.395875,308.03422,48.8918
2025/7/13 18:32,7.706562,44.114195,310.28668,48.692835
2025/7/13 18:32,7.5114975,40.4052675,318.36546,40.122285
2025/7/13 18:33,7.28821625,41.670366,336.715375,39.018593
2025/7/13 18:33,7.0816195,43.2740665,352.18216,37.6370935
2025/7/13 18:33,6.97292305,40.9686245,362.1229,35.106846
2025/7/13 18:33,6.915262,41.7449585,369.0304,35.024255
2025/7/13 18:34,6.9049573,42.7107115,375.727665,35.309566
2025/7/13 18:34,6.91011,43.788351,382.6652,35.846399
2025/7/13 18:34,6.97758485,46.9525685,387.35025,36.3682175
2025/7/13 18:34,7.02813,47.082122,394.347915,36.762396
2025/7/13 18:35,7.0264125,48.177427,400.08408,37.2278955
2025/7/13 18:35,6.95795585,48.702505,404.76923,37.464401
2025/7/13 18:35,6.8875365,49.02148,404.76923,38.106346
2025/7/13 18:35,6.84925965,50.944153,407.0517,38.5192945
2025/7/13 18:36,6.82177865,51.428011,408.19287,38.94726
2025/7/13 18:36,6.8014135,51.78428,411.7968,39.1424725
2025/7/13 18:36,6.801904,51.3131835,412.42749,40.970708
2025/7/13 18:36,6.8490143,53.9434855,416.451855,45.0138395
2025/7/13 18:37,6.9201697,54.377291,416.48187,45.002583
2025/7/13 18:37,7.02395865,54.6579855,416.42184,45.3704825
2025/7/13 18:37,7.100022,57.616097,418.223785,46.5868015
2025/7/13 18:37,7.09536,58.2717115,423.479475,46.883371
2025/7/13 18:38,6.972678,58.488613,425.64184,47.059814
2025/7/13 18:38,6.8335563,58.700607,423.50952,47.209976
2025/7/13 18:38,6.753813,58.41206,420.59637,47.386417
2025/7/13 18:38,6.7165174,57.9802165,417.62314,47.4990385
2025/7/13 18:39,6.7162722,58.152954,412.96809,47.6154115
2025/7/13 18:39,6.7540585,57.193089,412.42749,47.705517
2025/7/13 18:39,6.7876735,57.094944,411.85687,47.957039
2025/7/13 18:39,6.8207975,57.38153,412.90805,48.110954
2025/7/13 18:40,6.821043,57.6867625,416.48187,48.197293
2025/7/13 18:40,6.821043,57.988068,416.42184,48.246105
2025/7/13 18:40,6.8109828,57.990032,416.5119,48.156
2025/7/13 18:40,6.77884005,57.990032,417.62314,48.122219
2025/7/13 18:41,6.7695163,57.98905,409.36419,47.863185
2025/7/13 18:41,7.30220225,52.766718,336.745385,47.735546
2025/7/13 18:41,7.16258955,47.264672,326.50427,47.48778
2025/7/13 18:41,6.8728145,47.2430785,328.69668,47.2888145
2025/7/13 18:42,6.80632075,42.9276115,336.715375,40.1973675
2025/7/13 18:42,6.712101,44.6324025,351.19107,39.4878485
2025/7/13 18:42,6.5791135,45.3989225,363.26415,37.8585815
2025/7/13 18:42,6.42674265,45.377329,369.060425,36.728603
2025/7/13 18:43,6.3703085,45.83567,370.05157,36.6122285
2025/7/13 18:43,6.3739892,45.70808,374.58643,36.717344
2025/7/13 18:43,6.441219,46.621817,378.16037,37.5545
2025/7/13 18:43,6.5582575,47.806435,382.78537,38.09133
2025/7/13 18:44,6.6654817,48.3835335,387.500465,38.631914
2025/7/13 18:44,6.7501325,49.310028,393.11652,38.9435
2025/7/13 18:44,6.80116825,50.57807,396.81055,39.5929615
2025/7/13 18:44,6.821043,50.94121,400.08408,41.462494
2025/7/13 18:45,6.829385,50.977522,402.36655,43.846326
2025/7/13 18:45,6.8583384,53.430184,402.36655,44.214222
2025/7/13 18:45,6.914772,53.15734,402.30652,45.1677585
2025/7/13 18:45,7.0342645,54.2948495,402.30652,46.20388
2025/7/13 18:46,7.1679875,56.16845,405.880405,46.800785
2025/7/13 18:46,7.2101903,57.0203535,411.7968,47.089848
2025/7/13 18:46,7.192279,57.4237325,412.9981,47.21748
2025/7/13 18:46,7.10983665,57.7839285,416.48187,47.326355
2025/7/13 18:47,7.03892625,57.878147,416.42184,47.5253145
2025/7/13 18:47,6.97709435,57.830055,413.05817,47.630436
2025/7/13 18:47,6.95329405,58.2304895,411.7668,47.765579
2025/7/13 18:47,7.03328275,57.34129,407.0517,47.934511
2025/7/13 18:48,7.1733856,57.056668,411.7368,48.178528
2025/7/13 18:48,7.231292,57.4688795,417.7132,48.324936
2025/7/13 18:48,7.1250491,58.4287455,423.419415,48.415029
2025/7/13 18:48,6.89293435,58.596573,422.21812,48.53892
2025/7/13 18:49,6.688301,58.2893775,416.48187,48.629013
2025/7/13 18:49,6.56463695,58.17062,408.19287,48.659046
2025/7/13 18:49,6.5182633,57.0596105,402.30652,48.775421
2025/7/13 18:49,6.5742064,56.2096715,398.88278,48.906815
2025/7/13 18:50,6.6740693,55.638463,400.02404,48.951862
2025/7/13 18:50,6.76338225,56.310761,401.225355,48.951862
2025/7/13 18:50,6.81049205,56.1792425,404.739155,48.925587
2025/7/13 18:50,6.829385,57.176405,406.99158,48.92183
2025/7/13 18:51,6.8291398,56.88295,408.253,48.89931
2025/7/13 18:51,6.829385,57.4865465,406.99158,48.888047
2025/7/13 18:51,6.8288946,56.505089,404.799255,48.869278
2025/7/13 18:51,6.8490143,56.3352965,402.30652,48.809208
2025/7/13 18:52,7.4450038,51.249386,318.185275,48.8017
2025/7/13 18:52,7.65945225,43.2730865,286.83125,48.8017
2025/7/13 18:52,7.56400535,43.913977,297.4628,48.8017
2025/7/13 18:52,7.515914,44.2692645,303.979825,46.252687
2025/7/13 18:53,7.406727,41.329801,324.70235,38.534313
2025/7/13 18:53,7.19743135,42.39959,344.88425,37.415601
2025/7/13 18:53,7.0237133,44.067085,356.14643,36.390741
2025/7/13 18:53,6.9820013,44.4851865,364.43541,36.0829045
2025/7/13 18:54,7.07622135,45.454865,369.180615,37.1903555
2025/7/13 18:54,7.2023387,46.2920465,378.16037,37.9486785
2025/7/13 18:54,7.23006485,49.1686975,388.58167,38.2565135
2025/7/13 18:54,7.15866365,50.126601,394.37793,39.0185885
2025/7/13 18:55,7.0718047,51.0648725,398.9428,39.705585
2025/7/13 18:55,7.038926,51.15124,400.1442,40.291216
2025/7/13 18:55,7.023959,51.4289935,403.537815,40.60281
2025/7/13 18:55,7.014635,52.240658,407.08173,41.293552
2025/7/13 18:56,6.96801585,52.264214,411.7968,41.7815875
2025/7/13 18:56,6.8875365,52.3515625,412.9981,42.175766
2025/7/13 18:56,6.84852365,52.662685,411.7368,42.442303
2025/7/13 18:56,6.8288946,52.732366,411.7968,44.266787
2025/7/13 18:57,6.821288,58.43954,411.7368,48.632765
2025/7/13 18:57,6.84876865,58.4061725,411.85687,48.85425
2025/7/13 18:57,6.914281,57.537583,413.028135,48.92183
2025/7/13 18:57,6.90127685,59.82045,417.62314,49.417368
2025/7/13 18:58,6.7587205,59.811615,418.88446,49.98048
2025/7/13 18:58,6.5604658,59.8351705,416.5119,49.92792
2025/7/13 18:58,6.41741875,59.548588,408.222935,49.9955
2025/7/13 18:58,6.3788965,58.602463,403.56789,49.9166615
2025/7/13 18:59,6.42674265,58.31391,400.1442,49.8791235
2025/7/13 18:59,6.50329615,57.7093375,402.36655,49.819053
2025/7/13 18:59,6.5793591,58.23834,402.336535,49.70268
2025/7/13 18:59,6.6829023,58.209877,402.36655,49.6050705
2025/7/13 19:00,6.7876735,58.2108585,404.739155,49.41737
2025/7/13 19:00,6.88213825,58.315876,406.99158,49.252186
